Wavenumber	Control30_1	Control30_2	Control30_3	Control30_4	Control30_5	Control30_6	Control30_7	Control30_8	Control30_9	Control30_10	Control30_11	Control30_12	Control30_13	BacVan30 Amid_1	BacVan30 Amid_2	BacVan30 Amid_3	BacVan30 Amid_4	BacVan30 Amid_5	BacVan30 Amid_6	BacVan30 Amid_7	BacVan30 Amid_8	BacVan30 Amid_9	BacVan30 Amid_10	BacVan30 Amid_11	BacVan30 Amid_12	BacVan30 Amid_13	BacVan30 Amid_14	BacVan30 Amid_15	BacVan30 Amid_16	BacVan30 Amid_17	BacVan30 Amid_18	BacVan30 Amid_19	BacVan30 Amid_20	BacVan30 Amid_21	BacVan30 Amid_22	BacVan30 Amid_23	BacVan30 Amid_24	BacVan30 Amid_25	BacVan30 Amid_26	BacVan30 Amid_27	BacVan30 Amid_28	BacVan30 Amid_29	BacVan30 Amid_30	BacVan30 Amid_31	BacVan30 Amid_32	BacVan30 Zucker_1	BacVan30 Zucker_2	BacVan30 Zucker_3	BacVan30 Zucker_5	BacVan30 Zucker_6	BacVan30 Zucker_7	BacVan30 Zucker_8	BacVan30 Zucker_9	BacVan30 Zucker_10	BacVan30 Zucker_11	BacVan30 Zucker_12	BacVan30 Zucker_13	BacVan30 Zucker_14	BacVan30 Zucker_15	BacVan30 Zucker_16	BacVan30 Zucker_17	BacVan30 Zucker_18	BacVan30 Zucker_19	BacVan30 Zucker_20
809	2.704167924	2.348976276	2.668340432	2.435744663	2.182814513	2.292174488	2.110113987	2.375474509	2.273042514	2.485720468	2.173847457	2.356884662	2.316681276	1.484388	1.641799	1.479948	1.435471	1.630958	1.550086	1.446364	1.557363	1.368958	1.658458	1.403726	1.661715	1.431275	1.405351	1.483900	1.271898	1.373069	1.498644	1.543529	1.570406	1.540037	1.686281	1.966606	1.530784	1.540596	1.330708	1.604626	1.685986	1.780169	1.509855	1.481082	1.731189	1.420271	1.572597	1.829778	1.322408	1.321276	1.646793	1.607300	1.559121	1.185830	1.421732	1.678445	1.235576	1.516269	1.504703	1.664074	1.670000	1.581763	1.797172	1.688004
810	2.090915307	1.84662633	2.274039938	2.062970728	2.239078646	2.116549531	2.234539981	2.184869733	2.271846954	2.25258924	2.037300744	2.195797741	2.305190147	1.480586	1.672881	1.698599	1.621644	1.800411	1.760681	1.684071	1.820296	1.530260	1.640812	1.535974	1.565169	1.487948	1.266198	1.621820	1.696692	1.235607	1.609987	1.689372	1.698714	1.544046	1.676610	1.479088	1.475968	1.446847	1.507276	1.645510	1.475747	1.587907	1.524644	1.437759	1.642288	1.185302	1.680847	1.778379	1.370016	1.291178	1.679686	1.855374	1.504319	1.285234	1.438267	1.706578	1.288602	1.637701	1.723614	1.739382	1.622302	1.604804	1.823781	1.630031
811	2.403218075	2.176863364	2.362336209	2.088518585	1.869479699	2.128240437	2.308579603	2.150951577	2.126392815	2.061105143	2.020259423	2.149705036	2.362400127	1.583041	1.662032	1.573627	1.419769	1.929320	1.651985	1.576517	1.757498	1.429526	1.622227	1.312947	1.709410	1.386728	1.361611	1.787489	1.599276	1.518161	1.525322	1.522906	1.817782	1.565379	1.785779	1.709413	1.703964	1.784231	1.453709	1.832393	1.599481	1.502275	1.690217	1.488837	1.584738	1.367069	1.762318	1.811369	1.556406	1.282862	1.923580	1.667785	1.235725	1.288621	1.595746	1.702777	1.310084	1.533108	1.522036	1.518743	1.603064	1.634417	1.555076	1.743531
812	2.257618013	2.10033834	2.337515254	2.265496242	2.389559313	2.259202561	2.227424418	2.005520286	2.214840839	2.390841393	2.257065155	2.21262441	2.251969686	1.612239	1.646028	1.731513	1.472248	1.665318	1.764660	1.717110	1.683711	1.609579	1.601884	1.458926	1.626093	1.568488	1.431484	1.759889	1.609758	1.467648	1.445080	1.875401	1.575048	1.465970	1.893603	1.703151	1.516236	1.605225	1.497797	1.559943	1.588002	1.558222	1.595206	1.350423	1.714737	1.263015	1.479769	1.605540	1.605293	1.359841	1.682115	1.761177	1.280404	1.356083	1.467723	1.556785	1.491225	1.422813	1.687808	1.481347	1.712855	1.696459	1.662724	1.741215
813	2.346996958	2.134069527	2.403499238	2.022267274	2.058578015	2.23411895	2.195436131	2.143000582	2.519921276	2.259006701	2.253313807	2.138850418	2.302231165	1.674063	1.526598	1.574425	1.603540	1.646343	1.656089	1.800948	1.511349	1.422796	1.684500	1.358687	1.737399	1.547933	1.549894	1.596443	1.417799	1.278416	1.324274	1.641441	1.387228	1.635320	1.485194	1.580448	1.720033	1.535551	1.628319	1.440893	1.390516	1.318686	1.514747	1.377638	1.594604	1.216862	1.814345	1.536406	1.516220	1.025235	1.548870	1.814071	1.395876	1.200487	1.546874	1.683883	1.291662	1.671298	1.759509	1.532104	1.546533	1.435274	1.585051	1.673432
814	2.426538742	2.330094581	2.394001927	2.03266112	2.07014721	2.20259866	2.471082515	1.94227621	2.391070725	2.462061389	2.116380059	2.163536719	2.517842886	1.497287	1.563138	1.501812	1.328047	1.601835	1.581598	1.469909	1.840829	1.479392	1.893458	1.426300	1.671858	1.494700	1.329730	1.987432	1.346727	1.376451	1.647764	1.586398	1.551944	1.531815	1.724588	1.709453	1.482532	1.581802	1.753418	1.693437	1.298178	1.626275	1.681105	1.453977	1.420695	1.260143	1.583248	1.621544	1.316687	1.417955	1.444346	1.757172	1.404266	1.374306	1.424807	1.514893	1.323659	1.498443	1.624883	1.405120	1.582009	1.583080	1.473531	1.599064
815	2.260741589	2.111800284	2.301045752	2.150407684	2.024099939	2.074444771	2.090274558	2.264459234	2.3753895	2.183784885	2.031595679	1.926148274	2.003710199	1.413195	1.610711	1.475162	1.347240	1.629414	1.571569	1.533250	1.744318	1.237668	1.480847	1.345814	1.648730	1.439942	1.413861	1.552145	1.614529	1.608158	1.625192	1.675230	1.485685	1.570902	1.278724	1.627222	1.603103	1.457184	1.439643	1.659687	1.496804	1.714497	1.418275	1.391372	1.503584	1.194238	1.543960	1.704150	1.344179	1.189115	1.450225	1.711925	1.343426	1.313694	1.353545	1.819625	1.205971	1.500529	1.603302	1.494021	1.542867	1.362024	1.457152	1.692628
816	2.145954524	2.066940205	2.485148099	1.891756166	2.061762663	2.230190662	1.990441731	2.117378198	2.116989109	2.285213953	2.295317989	2.178189943	1.806101854	1.392821	1.754003	1.409709	1.713977	1.675243	1.527101	1.496049	1.723636	1.436359	1.472084	1.354638	1.567724	1.430762	1.443871	1.700914	1.442567	1.353652	1.534899	1.671986	1.488802	1.575932	1.612174	1.662911	1.728104	1.370873	1.440664	1.512462	1.619898	1.853895	1.605953	1.401704	1.734154	1.420626	1.645109	1.664477	1.236001	1.283183	1.591759	1.504421	1.439164	1.255676	1.313214	1.785336	1.331358	1.611082	1.745935	1.443260	1.702329	1.508809	1.585124	1.622916
817	2.597771974	2.133155279	2.616488874	2.436181184	1.879043899	2.377376332	2.703637152	2.359609426	2.441472692	2.177614373	2.348485186	2.371173648	2.289159391	1.507517	1.569937	1.681108	1.285025	1.424793	1.511112	1.422292	1.615729	1.252533	1.467665	1.228852	1.608126	1.397747	1.372430	1.540307	1.496152	1.360199	1.594384	1.436609	1.520558	1.577817	1.603097	1.506390	1.590642	1.683616	1.571298	1.610163	1.444048	1.652766	1.443768	1.359979	1.481160	1.229234	1.719929	1.692633	1.331080	1.312797	1.682973	1.633007	1.339903	1.092692	1.302059	1.836912	1.191422	1.583445	1.600831	1.571094	1.738640	1.454724	1.605201	1.461303
818	2.001786285	1.912917007	2.088250293	1.892590487	1.769899655	2.027644545	2.177101243	1.796131727	1.931101815	2.231755263	1.822749829	2.16366574	1.992080239	1.320686	1.340800	1.516145	1.443733	1.477281	1.556265	1.434484	1.623911	1.425745	1.643397	1.207160	1.646319	1.619451	1.197497	1.769000	1.421565	1.264649	1.514964	1.408598	1.741073	1.398453	1.525483	1.510842	1.517569	1.586145	1.538826	1.463184	1.232539	1.508494	1.516647	1.468232	1.724819	1.286383	1.490620	1.645276	1.312102	1.260533	1.581221	1.849982	1.418811	1.380136	1.222644	1.605163	1.441752	1.561992	1.511276	1.379482	1.537573	1.527958	1.478124	1.544313
819	2.219269944	2.285385628	2.286208734	2.078674198	1.99004545	2.024758531	2.096145552	1.915305967	2.383922339	2.003959092	2.034817422	1.949117997	2.315639645	1.552523	1.648069	1.704526	1.310328	1.335963	1.687172	1.514730	1.949910	1.356031	1.459426	1.370957	1.657951	1.600206	1.233112	1.724048	1.702095	1.448806	1.544761	1.755637	1.694956	1.696190	1.741151	1.777236	1.842962	1.676844	1.478568	1.541695	1.351926	1.559283	1.516478	1.360292	1.646460	1.406710	1.598454	1.885165	1.378935	1.462470	1.591717	1.593636	1.437443	1.419772	1.478449	1.645603	1.336371	1.691986	1.580834	1.355565	1.607062	1.537971	1.596057	1.684180
820	2.12983841	1.732884731	2.210237503	2.289029471	1.944555691	2.108039813	1.71788464	2.132306074	2.01273898	1.880310601	1.988817638	2.155287033	1.987672904	1.255989	1.485772	1.513442	1.339713	1.663524	1.543659	1.329580	1.530829	1.403210	1.406509	1.251955	1.317301	1.416145	1.212985	1.516511	1.488171	1.241270	1.374784	1.354128	1.504944	1.553442	1.600553	1.456816	1.494408	1.395636	1.416387	1.421058	1.453248	1.607745	1.563610	1.416902	1.612721	1.210368	1.439275	1.554614	1.347781	1.092829	1.517365	1.401460	1.239970	1.055965	1.287827	1.516711	1.243061	1.441021	1.607113	1.417226	1.574130	1.455390	1.397138	1.502157
821	2.614863402	2.181581537	2.695765554	2.147589233	2.215506418	1.993704496	2.141717056	2.379825049	2.169055155	2.437068419	2.39561969	2.192835114	2.297827302	1.586283	1.551235	1.471323	1.428703	1.648319	1.687204	1.699462	1.607006	1.622058	1.666444	1.464340	1.609669	1.563022	1.389011	1.731556	1.505142	1.415139	1.644276	1.574444	1.617068	1.461860	1.605147	1.324531	1.571390	1.579382	1.512982	1.660319	1.461634	1.704605	1.628382	1.529418	1.578602	1.363919	1.408053	1.841359	1.279063	1.378188	1.685126	1.674084	1.490592	1.260709	1.473366	1.692459	1.366030	1.565174	1.524677	1.683308	1.646759	1.551325	1.761058	1.615843
822	2.348660153	2.071066945	2.224297894	2.039198461	2.06734667	2.196767973	2.407333802	1.949894044	2.07292409	2.068455969	2.013824281	2.020805605	1.973997441	1.578770	1.683335	1.640499	1.357337	1.712898	1.662458	1.602381	1.488755	1.489453	1.578363	1.327809	1.533829	1.706861	1.408191	1.728975	1.617020	1.611867	1.619471	1.505041	1.415093	1.731280	1.765581	1.700590	1.573845	1.712002	1.554705	1.488139	1.379047	1.287213	1.762643	1.405311	1.591524	1.227454	1.682029	1.691938	1.305857	1.263271	1.648741	1.739137	1.511998	1.244214	1.524153	1.718259	1.466960	1.677363	1.586360	1.435634	1.504281	1.333217	1.660400	1.689442
823	2.08811509	2.080583227	2.323808307	2.059657211	2.036644339	1.934568199	1.962735513	2.054071635	2.206764658	2.301888151	2.132977244	2.295436626	1.952536106	1.225195	1.509832	1.478673	1.396738	1.645727	1.606199	1.477205	1.545054	1.226609	1.733985	1.192714	1.587657	1.363024	1.396525	1.776329	1.463487	1.259127	1.438893	1.471843	1.451151	1.712552	1.631241	1.422633	1.668217	1.479559	1.549838	1.416762	1.167468	1.742206	1.439733	1.479294	1.536716	1.371861	1.501473	1.693321	1.383472	1.305713	1.472166	1.612804	1.277012	1.479004	1.295692	1.567074	1.333573	1.562713	1.502887	1.516694	1.461484	1.470461	1.566125	1.603583
824	2.345402027	2.153137812	2.759844038	2.261756234	2.237769365	2.269231151	2.422651418	2.243241578	2.215140234	2.320883737	2.301172384	2.155446927	2.091848003	1.324526	1.450693	1.387922	1.485818	1.656899	1.552360	1.709446	1.580377	1.447555	1.759275	1.514352	1.502407	1.376405	1.382425	1.748149	1.567272	1.278082	1.510115	1.608317	1.441469	1.552647	1.674389	1.694541	1.700668	1.563566	1.502597	1.640401	1.445345	1.671201	1.625323	1.380741	1.592807	1.405701	1.678620	1.605744	1.296748	1.324880	1.651284	1.663673	1.358456	1.495221	1.399054	1.877905	1.375636	1.641727	1.567793	1.515310	1.646747	1.637240	1.533136	1.829916
825	2.654089711	2.051112636	2.270600458	2.377385283	2.359655275	2.191240239	2.325707056	2.054482237	2.339775033	2.521893337	2.220205081	2.324169176	2.162862767	1.362854	1.520452	1.545788	1.298063	1.406357	1.453239	1.557955	1.460062	1.440395	1.525869	1.260418	1.679899	1.294268	1.205416	1.656613	1.277607	1.342849	1.535278	1.379561	1.342655	1.537573	1.525777	1.621716	1.569090	1.575647	1.323178	1.365079	1.435191	1.339040	1.500454	1.186242	1.670485	1.273220	1.511203	1.566287	1.305039	1.238726	1.389514	1.525715	1.489465	1.111741	1.351679	1.428046	1.362799	1.430888	1.401350	1.362624	1.528605	1.227910	1.527509	1.442079
826	2.415223419	2.020440321	2.407518345	2.062318407	2.153355625	2.288236505	2.401998463	2.063113008	2.537705608	2.248185421	2.146923418	2.236261704	2.291675909	1.487760	1.589779	1.386132	1.440354	1.550331	1.501562	1.392048	1.430302	1.374422	1.665576	1.312954	1.377721	1.406834	1.352575	1.550321	1.583602	1.264462	1.576094	1.604409	1.444891	1.337833	1.509725	1.347719	1.669737	1.482741	1.581513	1.630165	1.174695	1.693395	1.511281	1.406582	1.354378	1.277136	1.456782	1.540930	1.464137	1.231918	1.654291	1.682297	1.367609	1.390307	1.387613	1.587400	1.478974	1.411323	1.592057	1.368440	1.521690	1.532058	1.492088	1.518869
827	2.709993515	2.254682519	2.552919262	2.001336138	2.048638411	2.159217211	2.29088139	2.335317033	2.263702264	2.484955907	2.352155174	2.346092838	2.362049167	1.514766	1.521881	1.479758	1.496086	1.581513	1.509767	1.559420	1.774353	1.537126	1.680806	1.182196	1.308734	1.502000	1.303072	1.721565	1.677795	1.351527	1.478605	1.637330	1.491470	1.449305	1.589771	1.794839	1.406613	1.541079	1.409941	1.495748	1.362771	1.615351	1.254765	1.371812	1.528790	1.428903	1.623672	1.763729	1.350305	1.360004	1.470792	1.781674	1.640136	1.365692	1.278537	1.779724	1.483729	1.445712	1.514881	1.216840	1.392060	1.521392	1.741329	1.508295
828	2.062268632	1.792002909	1.994645994	1.974334652	2.185262581	1.839418982	1.900432315	1.877443082	1.864500089	1.987668372	1.765991336	1.82126078	1.853721294	1.276621	1.322395	1.192758	1.147319	1.320581	1.394682	1.250781	1.457400	1.282754	1.436827	1.196229	1.220594	1.293993	1.178486	1.551095	1.100304	1.104109	1.237668	1.197686	1.432397	1.385641	1.430894	1.274493	1.527167	1.192084	1.303724	1.445655	1.194333	1.233308	1.320326	1.123499	1.421481	1.283229	1.180292	1.414654	1.157266	1.058414	1.454652	1.447606	1.184991	1.115312	1.202324	1.541481	1.093392	1.483568	1.316312	1.342590	1.506130	1.377375	1.441200	1.439330
829	1.885782006	1.713535203	1.759126393	1.952982516	1.98968161	1.725614882	1.942542117	1.695106556	1.931567958	1.892440606	1.846714825	1.662982271	1.649075605	1.322558	1.351682	1.186722	1.335035	1.437569	1.427485	1.305309	1.255699	1.310629	1.590960	1.344330	1.341873	1.301552	1.190843	1.375032	1.470811	1.420114	1.330406	1.499334	1.323968	1.408517	1.361824	1.300202	1.268867	1.350724	1.419909	1.558682	1.436766	1.347166	1.183077	1.219539	1.524277	1.097642	1.413002	1.419978	1.158987	1.213256	1.409684	1.492973	1.284432	1.172820	1.157338	1.291116	1.190112	1.424405	1.364824	1.473200	1.459006	1.507114	1.323674	1.494140
830	2.087405251	1.79299657	2.188113641	2.011346331	2.037396497	2.161031445	1.964869018	1.979342336	1.953768727	2.03848968	1.956288959	1.949702196	1.717821311	1.498470	1.578876	1.556267	1.427232	1.795371	1.442216	1.607246	1.657814	1.411142	1.730799	1.304321	1.320806	1.580015	1.202076	1.569879	1.612850	1.211728	1.657361	1.453197	1.455899	1.587492	1.596757	1.666341	1.620033	1.484947	1.673074	1.582599	1.428735	1.589643	1.390366	1.466056	1.387971	1.410604	1.631187	1.763151	1.322160	1.276866	1.358030	1.501500	1.535961	1.233482	1.290090	1.770168	1.412787	1.470446	1.438078	1.563358	1.527923	1.744742	1.669331	1.482619
831	2.098338057	1.965573626	2.178442229	2.081551306	1.964762784	2.338024256	2.044674043	1.809019641	1.940708184	2.304302067	2.088621972	1.961984842	2.03387841	1.396911	1.240986	1.250353	1.183755	1.538247	1.383159	1.587031	1.535674	1.362822	1.583798	1.177923	1.365960	1.248576	1.206805	1.510386	1.280433	1.186558	1.258916	1.295376	1.338243	1.566387	1.375483	1.494039	1.333714	1.461211	1.385306	1.418229	1.252386	1.282991	1.257444	1.168759	1.167430	1.265189	1.445073	1.576760	1.299433	1.061374	1.483581	1.573496	1.242211	1.284554	1.318108	1.734103	1.307058	1.437888	1.302309	1.366314	1.357897	1.374773	1.594148	1.660481
832	2.433471939	1.876396615	2.340709833	1.928192448	2.051457264	2.057568788	2.106227229	1.966203289	1.991539298	2.20459921	1.981243001	2.247184269	2.017491683	1.361638	1.350441	1.264903	1.354122	1.529033	1.471736	1.374074	1.373086	1.217055	1.477017	1.286875	1.378684	1.292709	1.194078	1.491899	1.371222	1.285938	1.497976	1.553126	1.350971	1.537664	1.405751	1.476355	1.482541	1.368357	1.274315	1.233378	1.180633	1.376624	1.310347	1.249106	1.317925	1.095297	1.511291	1.716702	1.219328	1.149023	1.504922	1.506737	1.247357	1.149136	1.246713	1.372826	1.361446	1.467981	1.438231	1.589640	1.510108	1.463611	1.527656	1.611188
833	2.608771501	2.174976074	2.507718414	2.258129915	2.301816117	2.22637762	2.376900671	2.377894652	2.195652099	2.496121327	2.268499752	2.191446946	2.458336492	1.341562	1.547162	1.292666	1.288151	1.501327	1.491909	1.362823	1.407516	1.228339	1.387166	1.223991	1.329932	1.210992	1.315170	1.561701	1.414090	1.196316	1.282688	1.264812	1.365746	1.527428	1.506308	1.442378	1.466504	1.338115	1.248225	1.298047	1.196575	1.543406	1.246316	1.267657	1.262673	1.227398	1.616710	1.473968	1.105306	1.259450	1.339507	1.479885	1.355595	1.227619	1.293984	1.587095	1.304370	1.361360	1.359923	1.456366	1.545039	1.420462	1.454687	1.444343
834	2.398302765	2.069389464	2.353947898	2.035664785	2.022709693	2.202454516	2.325233877	2.20858914	2.338076437	2.279971554	2.367104496	2.061679997	1.962614952	1.534869	1.401496	1.516111	1.048248	1.454895	1.463676	1.361946	1.553707	1.352082	1.656085	1.187489	1.329076	1.448588	1.260311	1.684141	1.413180	1.293688	1.523893	1.440586	1.222136	1.445155	1.824117	1.497248	1.419474	1.373396	1.384001	1.386674	1.279885	1.476978	1.209149	1.373150	1.472171	1.301516	1.597916	1.607747	1.131536	1.184053	1.310757	1.415421	1.310159	1.109988	1.501141	1.551023	1.322286	1.513651	1.692060	1.398353	1.419093	1.492346	1.373482	1.443413
835	2.173351479	2.062392561	2.039775632	1.985337405	2.083916969	1.912095746	2.10212557	1.957703501	2.198991126	1.953975697	1.814693141	2.076521373	2.01649088	1.295873	1.512831	1.754390	1.578432	1.521395	1.540824	1.660871	1.548187	1.362662	1.637521	1.261046	1.149285	1.643543	1.173654	1.686037	1.594781	1.483073	1.353723	1.443952	1.560394	1.540648	1.539270	1.485233	1.672370	1.501941	1.365153	1.662066	1.410830	1.594505	1.432206	1.568856	1.480226	1.403858	1.514225	1.844318	1.268384	1.114217	1.363472	1.646216	1.287858	1.205946	1.316521	1.627985	1.375465	1.722815	1.496094	1.550245	1.532076	1.522495	1.550357	1.538792
836	2.194146769	1.729766421	2.198905846	1.900953139	1.947569992	1.933042848	2.267559307	2.014443756	2.140744885	2.036052816	2.016671633	2.023348533	1.788840861	1.527105	1.514250	1.709612	1.518675	1.449306	1.532996	1.637206	1.815715	1.448598	1.622590	1.412759	1.367959	1.376577	1.195685	1.659977	1.505814	1.442644	1.666866	1.567219	1.648497	1.700401	1.748843	1.729271	1.511695	1.586226	1.451246	1.601562	1.445855	1.727453	1.291524	1.678029	1.552455	1.405877	1.712250	1.856894	1.452096	1.249094	1.771562	1.561409	1.348489	1.405701	1.441325	1.720534	1.516365	1.623344	1.642421	1.461236	1.463765	1.692080	1.658432	1.489965
837	2.350930255	2.082178247	2.592878847	2.172381275	2.13825856	2.191442826	2.418466883	2.156878224	2.378664849	2.306949689	2.120004242	2.06120814	2.297414309	1.681958	1.497060	1.651453	1.482369	1.792774	1.515115	1.422974	1.542192	1.676258	1.641772	1.497732	1.388631	1.537956	1.235536	2.045785	1.608852	1.467486	1.464644	1.741290	1.535293	1.603679	1.794046	1.600517	1.676712	1.633787	1.725748	1.529952	1.424668	1.700468	1.703302	1.572929	1.523909	1.489096	1.576174	1.721918	1.340151	1.147576	1.559405	1.630723	1.388283	1.156047	1.379040	1.718117	1.613982	1.727287	1.754875	1.429927	1.584662	1.526447	1.486377	1.975159
838	2.302239244	2.281119735	2.44901806	2.387428637	2.477333871	2.11318582	2.120149062	2.189657383	2.202769015	2.305423257	2.273267024	2.59579469	2.175336273	1.521204	1.712691	1.670142	1.224179	1.791282	1.623617	1.594484	1.661803	1.444213	1.651532	1.362630	1.546216	1.558002	1.403113	1.736989	1.421049	1.342323	1.630030	1.579384	1.660764	1.710855	1.389741	1.721253	1.566343	1.613677	1.517729	1.636478	1.203311	1.639127	1.594130	1.495861	1.563760	1.337794	1.681512	1.788805	1.331678	1.362329	1.398616	1.640054	1.427740	1.243587	1.389896	1.650345	1.350015	1.628597	1.607395	1.626812	1.564982	1.634987	1.718316	1.659970
839	2.448918019	2.192360498	2.205069356	2.270278558	2.136929999	2.399246141	2.54832107	1.920388467	2.194326408	2.292636365	2.105608671	2.178769471	2.089606047	1.421207	1.510659	1.658698	1.362153	1.519211	1.518886	1.620157	1.720309	1.466345	1.699501	1.402207	1.651548	1.582831	1.353625	1.826724	1.421703	1.540311	1.407796	1.614905	1.559960	1.498979	1.676676	1.522650	1.601571	1.741058	1.693652	1.684009	1.415156	1.572203	1.377152	1.509706	1.609179	1.418367	1.651250	1.870773	1.400364	1.360360	1.553135	1.910019	1.429500	1.279707	1.259037	1.893484	1.451898	1.595617	1.583908	1.462155	1.391736	1.621663	1.708621	1.657943
840	2.186150705	1.913503805	2.215101315	2.049134677	2.176331187	2.259412503	2.348354892	2.005498549	2.322397414	2.215041945	2.058544762	2.078432272	2.193213839	1.521801	1.346895	1.551278	1.245203	1.591323	1.325819	1.351163	1.561016	1.408447	1.434371	1.236992	1.365645	1.499425	1.434757	1.579832	1.500584	1.440558	1.671460	1.432869	1.523983	1.580670	1.568092	1.598414	1.555460	1.524771	1.384787	1.397885	1.440289	1.655400	1.363728	1.310424	1.266839	1.355772	1.479581	1.656057	1.459351	1.330533	1.481602	1.616197	1.383345	1.318543	1.318800	1.706962	1.465328	1.755075	1.631340	1.337737	1.450360	1.668306	1.625840	1.447201
841	2.66600684	2.432955781	2.521969362	2.200598438	2.180260512	2.281137127	2.356377535	2.199482413	2.329975789	2.40086414	2.306767891	2.117321323	2.184618315	1.379037	1.515977	1.541010	1.352509	1.487146	1.552286	1.381832	1.598136	1.171154	1.521614	1.359203	1.432181	1.376846	1.268571	1.487420	1.359811	1.211380	1.502927	1.520020	1.660819	1.495771	1.466412	1.463538	1.564355	1.412669	1.423577	1.279094	1.451016	1.461521	1.271779	1.430640	1.410810	1.280946	1.360543	1.496664	1.200842	1.342581	1.501230	1.483894	1.512639	1.301972	1.404543	1.703536	1.253991	1.566203	1.638611	1.281786	1.432132	1.506941	1.495322	1.401175
